REPRESENTANTE_RESTAURANTE,NOMBRE_PRODUCTO,CANTIDAD_MAXIMA,CANTIDAD_ACTUAL
FOxebF27EW,gBfYjoKvYT,736897756,537432962
FOxebF27EW,b5p3y31R5b,1478345929,147409873
FOxebF27EW,m1uxmb5g4Y,2049360445,1831760701
FOxebF27EW,AGdxiqMW7R,2122232768,211237667
FOxebF27EW,5OR_c9SKx1,1698683646,455131603
FOxebF27EW,pDIpMUDE2m,1901836949,1135088629
FOxebF27EW,laNG8wEVQs,834552274,693096997
FOxebF27EW,XhKKLZT5Nr,989013186,769317123
sk0e84l8DU,TixaV3VQ6b,1498757956,386575310
sk0e84l8DU,ljXidQZXIA,1900261475,1236792848
sk0e84l8DU,oh8J_Y6rXK,635416691,621249250
sk0e84l8DU,gCzUucmC8H,228577988,35375909
sk0e84l8DU,4q_BeIbj8x,1340485972,661374175
sk0e84l8DU,Eu92CWgZqi,1298947424,542568099
sk0e84l8DU,GibK1Hzwb5,827586377,739555413
sk0e84l8DU,D1jK59lr8U,702719736,83397087
sk0e84l8DU,OsVlCM_MAP,1811270415,1560155268
sk0e84l8DU,faNjGpP5zU,1747707885,681567254
sk0e84l8DU,Sn5MwetuCb,1620166946,153763020
sk0e84l8DU,kXleAMvEWI,1650998635,1391812701
sk0e84l8DU,7uuBxSCOlx,1136416064,265113044
sk0e84l8DU,ufQafINFfF,1936512492,787238975
sk0e84l8DU,Ac4CNQgyI_,1979334139,137033941
sk0e84l8DU,fYd1s9Cil3,985528171,113831342
sk0e84l8DU,cSLOLQEhrl,696972245,466373944
sk0e84l8DU,UUvQmuwrT6,832029839,790074898
sk0e84l8DU,GMElcZCe9i,1264499630,495552015
sk0e84l8DU,BQMXoyDHl1,1928632981,1051094020
nj9C0_eGuj,ym70dT4XNu,1595542093,1120221891
nj9C0_eGuj,Ugw0XkKG32,1757816643,122254543
nj9C0_eGuj,QNwBpZAqqw,878376355,82496328
nj9C0_eGuj,f2nlPLXX7B,674375079,213556884
nj9C0_eGuj,oEg3ErIiza,1325289682,621299931
nj9C0_eGuj,Fb2xAQQeo5,1044804143,69067887
nj9C0_eGuj,7Kou9caEkS,1355777501,54339829
nj9C0_eGuj,hkunnBaOfZ,1756536622,444125268
nj9C0_eGuj,3gB__W_cA1,1013575297,717543587
nj9C0_eGuj,y1POT4HUz9,1219461523,1151073360
nj9C0_eGuj,JF074KaWVB,1401370050,918450468
nj9C0_eGuj,E7mHIzVbJR,1966404498,1286294043
nj9C0_eGuj,Ftwy2EGLiI,788658696,659545777
nj9C0_eGuj,cCyaGzsk7L,1906427315,1094344575
nj9C0_eGuj,GvAcL57vND,1022811611,587854605
nj9C0_eGuj,mEJ3sXAylG,1508321790,925352323
nj9C0_eGuj,Gc5rKiHccy,1863283446,545657455
nj9C0_eGuj,9WS30ujCSh,1960006792,1102126096
nj9C0_eGuj,jrj4dhcFex,1213962318,1100540375
nj9C0_eGuj,pdzbws6hai,1583696842,4949382
QkU7GrwrYI,cedDCUl5CN,1671426394,1649695565
QkU7GrwrYI,WN__wMIShR,1941061391,774975931
QkU7GrwrYI,nueKJhGXkp,1923925890,1516305774
QkU7GrwrYI,ArApB1ZV3R,711337719,361894339
QkU7GrwrYI,pZ5CoyQkTy,576740675,412009883
QkU7GrwrYI,QksJaoOWch,728730319,2473846
QkU7GrwrYI,CbfpvUrvr7,1997181473,1929856428
QkU7GrwrYI,WH0uQeenyS,1841682471,809335037
QkU7GrwrYI,ti94qVBs39,264396506,86190279
QkU7GrwrYI,wbj8f6Bhit,724224511,620609929
QkU7GrwrYI,toAZjU9nyA,1701020744,639166566
QkU7GrwrYI,NMqdEuYeZm,945077142,75268072
QkU7GrwrYI,66KNf2FkGR,1724179657,764551883
QkU7GrwrYI,1XTT9HC6Dh,2016140022,72484393
QkU7GrwrYI,nMC3lI7TK4,1739935171,843090464
QkU7GrwrYI,3U78Ufb5QJ,796713372,473045690
QkU7GrwrYI,0uZgPyM0E1,1611245960,1255126140
QkU7GrwrYI,zhXaRBVOQS,1993219862,1619558269
QkU7GrwrYI,1uW0nf7SfU,855632128,225158077
QkU7GrwrYI,uikp9Niv43,2033448899,1496159540
0FVDJnsjHW,lPajBFMuwi,1681337877,163528665
0FVDJnsjHW,_YDDF4xNji,1349166312,1231737578
0FVDJnsjHW,vWtUou6ZbK,1469121176,901611896
0FVDJnsjHW,zTeHdoz5n5,1988322569,1385020786
0FVDJnsjHW,T1uqy5fkFB,1615937703,1438360149
0FVDJnsjHW,ftPkLOBevp,1817404038,958264177
0FVDJnsjHW,PqOs_IgvZr,2030325138,1470741940
0FVDJnsjHW,263J3S29Lp,1464502076,36178820
0FVDJnsjHW,C_RIeRkaTL,1945516094,1253609216
0FVDJnsjHW,cLqlIUw9eb,835437485,172144827
0FVDJnsjHW,4uOa5sqdFB,392556664,165304048
0FVDJnsjHW,n2gk40XA_9,1789948035,959825831
0FVDJnsjHW,m0QYg_g3yk,774383169,230308008
0FVDJnsjHW,d7r_eMN0uX,1431499881,1308874529
0FVDJnsjHW,a2NXoO_wq_,778836459,674853976
0FVDJnsjHW,tso6pffDok,1137707912,984037336
0FVDJnsjHW,_QtCVcvdtK,1161382355,1117358170
0FVDJnsjHW,Na97Oo_6uO,695980638,623141145
0FVDJnsjHW,8viGJnLZUV,1914502606,1788541266
0FVDJnsjHW,WKRjw3tqr7,986695344,761456332
sROAXfYlGJ,Ek3PChQRNc,2072065927,854909865
sROAXfYlGJ,sF8yE_RWJs,1789735203,122385701
sROAXfYlGJ,ukrNsKJoUU,192990950,146388269
sROAXfYlGJ,Oq8sMoVAwo,927373191,231582899
sROAXfYlGJ,sOdstHxFat,1109393526,511604332
sROAXfYlGJ,wcLxBufDLi,1484756063,380770242
sROAXfYlGJ,5bKonOqguJ,1633512972,1141441944
sROAXfYlGJ,d9_CaYZcUa,2060513770,1766091781
sROAXfYlGJ,4fUJAvvRSN,721483247,223741101
sROAXfYlGJ,ICT8idbtBi,1870947835,1811903487
sROAXfYlGJ,j6Y_d7R9B8,2085375482,921189809
sROAXfYlGJ,1oY3qqVKHi,915663866,447591412
sROAXfYlGJ,Y7HY9HsY6x,1939927209,2274824
sROAXfYlGJ,lAUYLE_lg9,1222972479,1009654747
sROAXfYlGJ,4i2Reic37a,1041058032,191327820
sROAXfYlGJ,zB2aIQJz5W,1289104525,63750888
sROAXfYlGJ,1rMCviRjjO,486389459,386945296
sROAXfYlGJ,7sZgjSn4KW,373978399,173972280
sROAXfYlGJ,oeem5kWXVM,1573441347,199117168
sROAXfYlGJ,fj7kZ7Vp43,1700135880,589639076
7JrZdl8PPr,4ff_27PL6I,1275545888,946484908
7JrZdl8PPr,K6UkSSi6jG,957532981,138415795
7JrZdl8PPr,dvcokMHL_I,1339045295,1053358475
7JrZdl8PPr,fI8qxKO6uv,931290655,603304379
7JrZdl8PPr,9LS8ToXt7q,1538907945,866724967
7JrZdl8PPr,Tv4Q37UnKq,2041129485,275024005
7JrZdl8PPr,EzyZYXg57J,1631838166,578050737
7JrZdl8PPr,CVWMOJHHMq,1399504230,432437365
7JrZdl8PPr,Ndn3Jj_3rg,515170827,316412829
7JrZdl8PPr,Wn94oIUDVY,371608612,246760581
7JrZdl8PPr,fYgM2CnA6X,1604308860,1376634934
7JrZdl8PPr,hd7UiNTEr3,1681851687,446993592
7JrZdl8PPr,T0iSl2Jb7z,1677709867,194663823
7JrZdl8PPr,OIPOb6dRgY,1424181647,803743868
7JrZdl8PPr,OyCNb9o6of,1581143212,503244253
7JrZdl8PPr,OhTV0YXSCI,663461489,357889444
7JrZdl8PPr,fDVgCxOS5W,1208008742,470535878
7JrZdl8PPr,BLn8Rspn2u,1788841431,610176730
7JrZdl8PPr,vbjCL6ryJG,485548047,96961361
7JrZdl8PPr,UHAh6tA8l0,597972869,69501591
TW5CJRM3Lr,oNsBk0lJXL,1926393472,1871137672
TW5CJRM3Lr,x5dsS_UGy1,423749568,207776123
TW5CJRM3Lr,4VxHIWl4wj,859702145,243305604
TW5CJRM3Lr,eAufwnExlU,1596195366,749634741
TW5CJRM3Lr,ZZzCwgD0XY,2076069153,1066137700
TW5CJRM3Lr,PCJRrdXCIF,1700187318,75042698
TW5CJRM3Lr,WHpGACNs8L,712372777,492867552
TW5CJRM3Lr,2tkLEGaslU,2038784683,1378011212
TW5CJRM3Lr,4gHjiLEpnW,2046312091,230668772
TW5CJRM3Lr,SBc9lynt_c,2000259914,1630334701
TW5CJRM3Lr,cHUFm3LdAk,1105891177,610906410
TW5CJRM3Lr,qhrRI8pGuc,387498883,256448544
TW5CJRM3Lr,xx2dyudlIZ,964145902,540551175
TW5CJRM3Lr,a5uMPLk9Z6,1936164327,439830802
TW5CJRM3Lr,BZd6ho8o1f,451339015,15230065
TW5CJRM3Lr,LPdhsHdWrq,445079074,261781081
TW5CJRM3Lr,bz51HSu0TS,1811489364,1052631987
TW5CJRM3Lr,5HZq8X4gU5,1018992485,523424925
TW5CJRM3Lr,g7GfFRiTZQ,863596794,351413651
TW5CJRM3Lr,ccxK2nPpAc,1873928409,1465529550
4DP_Pwaokc,ZwCpkzQISD,1723522952,1061861202
4DP_Pwaokc,2EsvlsYS2y,1808096397,423467062
4DP_Pwaokc,qBQsMLqr5J,1739279035,1627765906
4DP_Pwaokc,jgKPC9vlry,1636635092,879238191
4DP_Pwaokc,3HKE6Le6dr,1802010680,992680431
4DP_Pwaokc,JPRp2ZgvUK,881106293,820366104
4DP_Pwaokc,CRmgbbmLzR,1505594705,49748909
4DP_Pwaokc,r7ZoFH2Yz7,899326704,659736755
4DP_Pwaokc,ptZIt1daxJ,1709565162,384424815
4DP_Pwaokc,braYrWjnnT,1560243456,1012353625
4DP_Pwaokc,T8THgtczgz,740778168,697696161
4DP_Pwaokc,5_ZdxW8EDL,292982838,168311665
4DP_Pwaokc,MQSFFNQsbg,2001782871,587546773
4DP_Pwaokc,v1vYZRvQVS,1916000783,1443515995
4DP_Pwaokc,b8mNC8Kv5c,1987016014,1795343537
4DP_Pwaokc,edsGDSAdaP,1410492480,341501315
4DP_Pwaokc,VlVTAyB1bO,1812607728,1464288978
4DP_Pwaokc,s7Ba3ziFEy,1380925753,1107990935
4DP_Pwaokc,DmB5e2Qruf,641120225,70089914
4DP_Pwaokc,RiB7qLKYRX,1463591259,1112372729
dKop4HANAk,ChZANyQsiv,293783902,223799202
dKop4HANAk,_oc806GxeM,894503166,164632215
dKop4HANAk,wkTGwE1mM1,1186714939,695785784
dKop4HANAk,e2nbnAET1W,2017004388,62349873
dKop4HANAk,jcVP0dHYmk,1600769013,923181419
dKop4HANAk,kpA3gPvlC6,1569537630,8617748
dKop4HANAk,mXluwBJGUd,917408837,616489355
dKop4HANAk,4Y16wJgwHQ,1631313255,539406668
dKop4HANAk,Bkh2ujikOa,1747637725,1155619332
dKop4HANAk,MHI4qhtqxM,865698027,120356704
dKop4HANAk,NFOl6Wd5lx,1698329985,19021221
dKop4HANAk,FtcTgfKDb_,566781012,513753811
dKop4HANAk,uf6ETt7hEz,1574303770,87258067
dKop4HANAk,91R4O9iDwk,1568197664,522962363
dKop4HANAk,iC9ZQ4bAFI,2117440806,1369838518
dKop4HANAk,pPSKKiyo1F,1927956937,1084683991
dKop4HANAk,Lc_4gc7HEN,255709266,61479251
dKop4HANAk,oeq4oprMoV,794669002,565570851
dKop4HANAk,iFLKZXDqbh,1711341392,1211995851
dKop4HANAk,FEUpcREy_W,1493238001,432921512
e5r2nvmBlq,XAf3wUFryx,1890158153,100463804
e5r2nvmBlq,lbUF1LHGio,1413861773,1144733153
e5r2nvmBlq,GWcN8BEAyr,1726356370,1520441839
e5r2nvmBlq,7v0DAi6oyA,807433715,515049319
e5r2nvmBlq,HWe6KWQqGQ,2138803600,2118838630
e5r2nvmBlq,sAYJrPY6Bq,1693886891,117835972
e5r2nvmBlq,falM8CPQaI,2124361738,414486452
e5r2nvmBlq,SOD_M80fsd,1137534097,438028813
e5r2nvmBlq,0TctWunZKD,2041196324,74473473
e5r2nvmBlq,eaxZJ46JwO,1686567337,838760479
e5r2nvmBlq,5OcEOsxkxK,1523859173,1261643544
e5r2nvmBlq,VeV6pzlGIC,1884365915,460117981
e5r2nvmBlq,4hsBiwtKbL,1845849181,419518349
e5r2nvmBlq,J8JaRH4BlG,770876507,160213260
e5r2nvmBlq,1gKsZJBnL1,1390149835,1244211186
e5r2nvmBlq,WzCN7wLiez,1383614104,1161666340
e5r2nvmBlq,pezidwHMl8,1023944866,847930008
e5r2nvmBlq,QWh8e8WCt5,1775975624,607629076
e5r2nvmBlq,i8vJe4vcfh,1583874226,1003732253
e5r2nvmBlq,QIRO86Zc9o,1481655660,947702659
pkHwnlxXrq,3u5YAXZxgh,696232262,524772818
pkHwnlxXrq,iOmusf3GOU,1811027968,326569238
pkHwnlxXrq,2lQzluXJLh,1437161340,205065645
pkHwnlxXrq,4WYPoZQ7Io,2032881607,1501138737
pkHwnlxXrq,nBj7XtnalL,735504230,176929606
pkHwnlxXrq,iHutu9J8ot,1121290281,825767998
pkHwnlxXrq,OebEww2EdJ,1445566840,1206563352
pkHwnlxXrq,LlKgDUR0ef,1748121194,1596408637
pkHwnlxXrq,GRiTtqmnEe,1914718747,410153132
pkHwnlxXrq,rT7lqK1FmP,1902291059,1145968062
pkHwnlxXrq,Cjz8qd9Wbn,2105631996,1156666287
pkHwnlxXrq,K3UTSVj1Vv,1557599834,778774421
pkHwnlxXrq,pHec35Fkja,1678919092,1471060004
pkHwnlxXrq,m23_aWSdEl,1733675455,142237467
pkHwnlxXrq,1hhhQeTI0U,1083837203,670337607
pkHwnlxXrq,IhEjdCsR1d,1542830964,467759008
pkHwnlxXrq,pOL4wpXVjP,1840210345,182337889
pkHwnlxXrq,x3FbjFhjJ4,2089896013,1447347505
pkHwnlxXrq,EBQfbVgW8Z,1549405086,481980069
pkHwnlxXrq,wukFQmzfip,1434227610,309355983
0PzeFfnFat,oQlmiOs4BD,894040988,129000628
0PzeFfnFat,BY0MSYI6mb,2075238918,327467758
0PzeFfnFat,dngNhWrSh_,857515952,89467277
0PzeFfnFat,IelkiLAfCt,1862105374,1183985585
0PzeFfnFat,iEKf1ojAxH,1331892655,865036186
0PzeFfnFat,u25GcsaYcE,781989728,266149221
0PzeFfnFat,ukP2LxiPQi,1960428575,248165415
0PzeFfnFat,mnzS9BqArg,1151558353,537670798
0PzeFfnFat,ZzT4Z9Y_Ez,2112362693,1765291518
0PzeFfnFat,Pb3mljfGHh,1394935227,321361313
0PzeFfnFat,uv4wSMZ_3Q,2053874449,1806690812
0PzeFfnFat,pnV1siKvQw,839162128,783260379
0PzeFfnFat,8B5iRZxZqX,969126589,467177392
0PzeFfnFat,D3DXB3U3vd,1274228503,1030762223
0PzeFfnFat,nbV9bjAQM5,1252806600,508550723
0PzeFfnFat,_knROfCNCA,639885948,375059074
0PzeFfnFat,fxIed2_S4R,779588210,115142457
0PzeFfnFat,r1z0cRXZ7F,1504177596,306362323
0PzeFfnFat,_2ZdXU151z,1432422078,64067096
0PzeFfnFat,XmsKfe39Gj,839880755,164064270
LTrHFJCT4x,OtgxZqD__U,868340357,667222812
LTrHFJCT4x,YsuoikPAwC,453968591,370993425
LTrHFJCT4x,SH6FfNAdbi,1292367359,105263705
LTrHFJCT4x,x7ngmOq54r,1896296230,1650689666
LTrHFJCT4x,mCU76MxbVE,1527145190,1195646582
LTrHFJCT4x,tPBI2v6UaZ,1673132709,1205465479
LTrHFJCT4x,8OVFaplNIP,2119989894,1974120841
LTrHFJCT4x,LJADkdIyy6,2019255799,1547397972
LTrHFJCT4x,CGXUo4Mkys,1641240044,1581521810
LTrHFJCT4x,zKHsXpD2RE,1355000464,119800693
LTrHFJCT4x,QQCJoZVZy0,2024310150,1560161143
LTrHFJCT4x,u9IL7ZU_SB,1744058873,5406900
LTrHFJCT4x,LqzChPQ8rZ,946892043,338711128
LTrHFJCT4x,ahF2a0dOI7,2112359743,1369917524
LTrHFJCT4x,MeyCzGPtsP,1365707444,888603188
LTrHFJCT4x,7u2tqEKliq,1389966387,197083458
LTrHFJCT4x,bY2hTguzFI,1486853223,1164610313
LTrHFJCT4x,yeL_awVdK2,1931931340,1872210890
LTrHFJCT4x,eBxPKXbgBc,992626551,926871616
LTrHFJCT4x,4Zr9JSE4xP,1966112015,716517375
pp2Y8XkiFS,9vXOs2enpE,1358197630,1306373497
pp2Y8XkiFS,M_ugFhWXwD,2026259360,1767436070
pp2Y8XkiFS,x0uuWyOV1U,2041611665,537536182
pp2Y8XkiFS,A_SetiQcFr,661519280,514171158
pp2Y8XkiFS,CS_CsPravF,1755387469,355991011
pp2Y8XkiFS,Qyu50bALYs,1838810235,6299284
pp2Y8XkiFS,0LAs5hKmKc,1057471578,446569587
pp2Y8XkiFS,mcMWEPQVWI,1907797516,680826788
pp2Y8XkiFS,GK03AjnTVg,1956862149,720773434
pp2Y8XkiFS,gpMEG5jcqE,1628364253,242263934
pp2Y8XkiFS,Xmd2Ff8mw3,349776801,290671624
pp2Y8XkiFS,3V5MbMOkAa,1515818350,464901051
pp2Y8XkiFS,pAEROoPCna,1695446257,1120460039
pp2Y8XkiFS,YRz4GbeXFN,1857325545,540026009
pp2Y8XkiFS,QeAl0oHHKe,1688761474,799321009
pp2Y8XkiFS,bTY2wq2kWY,2102311626,1743183061
pp2Y8XkiFS,4w4peONWhn,1543453242,1292659372
pp2Y8XkiFS,ItDGYy3Tgl,475383296,187109846
pp2Y8XkiFS,yEMYhalVP8,920070514,295671575
pp2Y8XkiFS,8yWmEGO6nm,2009098564,476480968
XtdIgMxczr,0ZttDkXk63,1299183938,1113216320
XtdIgMxczr,KZXF3BLtLa,1458778708,176872597
XtdIgMxczr,XbpUyCiADb,2115804281,1446172690
XtdIgMxczr,TfddOfhNP_,987085800,143090504
XtdIgMxczr,bGsVUKGROq,1572714637,512405743
XtdIgMxczr,n2iys5jHvz,262301518,85178985
XtdIgMxczr,wraRk1dImi,1374023282,481749390
XtdIgMxczr,HZnutAoE5H,1913433696,1579576802
XtdIgMxczr,mG1AibiH6D,1350659968,325979923
XtdIgMxczr,hsXPNxQqrG,1879144610,1216812627
XtdIgMxczr,CcUnnGqTTa,1754696317,1482576635
XtdIgMxczr,THnU51UsRa,867960324,548336559
XtdIgMxczr,FJBmdAYotD,2146564604,108156681
XtdIgMxczr,K38eogEgCk,1366791835,1202049501
XtdIgMxczr,wjHdTc_VUr,1399079952,1032262507
XtdIgMxczr,ufYlq6yolH,1198484037,106939344
XtdIgMxczr,5ra_4_itIW,1209633577,99643771
XtdIgMxczr,Df0Ha0hAt7,2111750442,809374035
XtdIgMxczr,rSDysMNOUj,1945566792,903037916
XtdIgMxczr,N03wVXMKgd,1372698268,499152579
ipVvY_AIBl,OHZJMgvf4R,1791770735,614750511
ipVvY_AIBl,UEbNJU4WUW,1135000416,994456072
ipVvY_AIBl,WuVZotNkIV,1590341395,724463601
ipVvY_AIBl,e4UDV6GqOC,1599577884,1392484203
ipVvY_AIBl,CM9tSCtnND,1982524229,1172205745
ipVvY_AIBl,pw3KeuBryq,639569075,120748654
ipVvY_AIBl,tHj9qUh0ne,1358821496,689281850
ipVvY_AIBl,eYOcEsyN_L,1499350066,61943860
ipVvY_AIBl,AooPfNIG7e,1981181914,590688187
ipVvY_AIBl,GhYSSIfeQc,1417053610,822747029
ipVvY_AIBl,ZG5qjm2XVG,480144905,134784849
ipVvY_AIBl,sYMU7D3GIR,422473531,214503667
ipVvY_AIBl,CQxaoboys2,1295507204,397579868
ipVvY_AIBl,rjjv3nj1bF,1468096252,297215528
ipVvY_AIBl,sNvAxjbSMl,906450678,819128466
ipVvY_AIBl,GY2v4RucUQ,828780262,211944776
ipVvY_AIBl,DSeLsBOq73,1557810912,509650060
ipVvY_AIBl,RVgfSRhIZ2,662418480,373300990
ipVvY_AIBl,EmmDKwOSRF,574377734,101975830
ipVvY_AIBl,hkMp1JmCZT,527593251,462148111
MyOqHlOjPh,X1iDBrQeS6,1160188747,842547774
MyOqHlOjPh,FqzExhYreO,1865229510,803188491
MyOqHlOjPh,oeVfuF4pl_,1940210329,1541800520
MyOqHlOjPh,6yeuKjaP2g,2014873510,660858047
MyOqHlOjPh,9ra91V_t4D,1899879589,1234599304
MyOqHlOjPh,xs1gC6XYvF,1785669953,760739085
MyOqHlOjPh,JRMY_gHFBN,2087032265,2053321534
MyOqHlOjPh,xyexzKDHRq,897206755,756228091
MyOqHlOjPh,d8Uk7Ca1XW,430337514,375563124
MyOqHlOjPh,O2UlNRiPH8,1692206825,579021197
MyOqHlOjPh,yBQ_1p2C4n,1061790962,644949719
MyOqHlOjPh,lVMTEuJljl,1888751021,985896420
MyOqHlOjPh,J1GNzHLSQ5,2031467586,1351197574
MyOqHlOjPh,W7LWhtvVqz,927531534,852357799
MyOqHlOjPh,Wk8o7p3M5J,1317315369,1239338768
MyOqHlOjPh,pVh3rSDFnV,175201543,66620282
MyOqHlOjPh,e0zS2MRqWj,2096613469,606816120
MyOqHlOjPh,Mpu5NayUYe,1813744873,751678899
MyOqHlOjPh,9VaYTMY2I7,1709651441,1300255435
MyOqHlOjPh,3gMvMMfAd8,1181336101,1019719648
Rsi4_h386k,NQNHt9dgo6,1622531250,1576423612
Rsi4_h386k,c4ogYq0r5x,1786166912,354896361
Rsi4_h386k,1U_Ua21SjF,2138169782,1249094033
Rsi4_h386k,BDO4b7LbGg,816970153,235293698
Rsi4_h386k,aP6LwZW1Nd,854929671,211195652
Rsi4_h386k,CdKz_6kTlp,1676621968,170289542
Rsi4_h386k,INsCr1TjbL,440732381,302405938
Rsi4_h386k,ULTydrHNbd,1390890882,1232817683
Rsi4_h386k,wxIDLdYHnO,308949015,241610466
Rsi4_h386k,AMABKi3sOx,1809233292,190310192
Rsi4_h386k,m7OiMqpFvu,2125666434,258562963
Rsi4_h386k,oT70RKQcNe,1898896841,912487705
Rsi4_h386k,awXPVM1OyC,1420499874,1371352384
Rsi4_h386k,gzkcqp9UYr,2068133742,1282486013
Rsi4_h386k,rAK10Ip3fQ,2010558564,721291982
Rsi4_h386k,G6jzmQYQEd,1421273337,1420062350
Rsi4_h386k,cCEzp8R1rj,1486051833,1317990745
Rsi4_h386k,sDYd81aoZ6,991513571,120085112
Rsi4_h386k,7D07D8URBR,1518936257,545806337
Rsi4_h386k,251gd_1pId,561527501,179410901
21LUnp78hk,kwWqPlSkQC,866046038,327014928
21LUnp78hk,5ZZwPxOpar,1141612809,338110730
21LUnp78hk,IGpdaychFZ,1627783714,859464436
21LUnp78hk,gCUv7UOLOL,1382538192,715329271
21LUnp78hk,Dw0vvr8XtY,671115862,411160454
21LUnp78hk,C1T1ZxF7Pm,2041175571,167943471
21LUnp78hk,TeyYzVpdWK,2064218516,1626984374
21LUnp78hk,U2pLML9bq2,1859529113,162597420
21LUnp78hk,fa2NqCmRjV,760280998,656921343
21LUnp78hk,Ep1uDon07R,790557606,137996878
21LUnp78hk,Yt6lOpbjK4,1569436676,1465616922
21LUnp78hk,b03SEgzvDy,1917255362,987642824
21LUnp78hk,sDOD_12_A6,1261203589,19313434
21LUnp78hk,5VmcDZPPWd,1859929929,471155161
21LUnp78hk,qqLcDXX0ne,687476765,80145206
21LUnp78hk,Dcj5Zb7_ew,1325188094,1081821699
21LUnp78hk,0Xd6z2wU4o,1390225278,707672564
21LUnp78hk,XkEaxJzGk6,811563491,229356756
21LUnp78hk,POm45fv5rJ,413985157,191208669
21LUnp78hk,YVbPLny4zP,1997545005,1340889558
zKiWenJGPT,tlDKjK_ZXA,1928986704,1333900245
zKiWenJGPT,aqvoGBvkE2,1568271206,1437319476
zKiWenJGPT,ssnszmBidc,1532875973,666331811
zKiWenJGPT,fl7eRPCayg,1593664671,1295653015
zKiWenJGPT,TLwzcbCREo,1515209390,476656342
zKiWenJGPT,9mG34uOJRD,1833579931,1055790899
zKiWenJGPT,mhzqY9cYfe,1947636824,706896601
zKiWenJGPT,wKJDyC6sRB,1979509897,1206887505
zKiWenJGPT,0iKWnJHLxK,1874047041,975909978
zKiWenJGPT,LKI_xseqTM,2035857337,808506872
zKiWenJGPT,kmerwThufg,1706202784,704546239
zKiWenJGPT,DckMuitKLr,1645427005,692512579
zKiWenJGPT,55rYb_sIg3,1408567091,1406411496
zKiWenJGPT,wAnJW4YHqq,688939151,594700509
zKiWenJGPT,f5ozGQNKDw,994428398,33933362
zKiWenJGPT,3H7S1tOD4R,291406245,147424913
zKiWenJGPT,6jyS57VXDw,2079855302,1667544408
zKiWenJGPT,2DaCE6602c,1577224916,124506727
zKiWenJGPT,Z6P56VlQJa,543108550,510557271
zKiWenJGPT,TKZohNhVgq,1051495562,907540348
p4DoHBGEvE,Zjwyycuo5F,1254652936,83507312
p4DoHBGEvE,e0IGaXmsn0,1059765073,678165811
p4DoHBGEvE,7EFZK5wbUC,1884189180,929472579
p4DoHBGEvE,vbVK_noMnO,1453998602,339218240
p4DoHBGEvE,Nkn8ZKvalo,1439248444,307877337
p4DoHBGEvE,Lxo5ljr35O,1557632318,1441016583
p4DoHBGEvE,H4Ht0mQRD2,1916659685,1207117801
p4DoHBGEvE,hVpZjloOOG,956321478,289879634
p4DoHBGEvE,GU6_eUTSbV,2068703296,263571354
p4DoHBGEvE,vyGllQ7K6v,1951163810,207469183
p4DoHBGEvE,PdwOPaXTCM,1222790950,1121785507
p4DoHBGEvE,9ZnCr3myDE,953003516,809132835
p4DoHBGEvE,oJnIBOjGLD,692715175,138326877
p4DoHBGEvE,157RhZT2nO,1092708681,426012385
p4DoHBGEvE,RrvG6fa6ER,885390871,12457500
p4DoHBGEvE,d1XFfxn6s2,1110060215,773703841
p4DoHBGEvE,TKc8AQI2ua,1876577327,1539716852
p4DoHBGEvE,lretpuEaGb,381268129,124930174
p4DoHBGEvE,id1ZE3uIAe,2003438716,982687245
p4DoHBGEvE,UylK_OM5rB,767967203,629892823
uleLHtSRrY,6uzfLA6KOo,1001426883,905275982
uleLHtSRrY,iKYsMSlbkF,1683721542,77197014
uleLHtSRrY,hoAAaFeuuo,1210788124,700334264
uleLHtSRrY,Gd28UF1hWs,1270212047,127724886
uleLHtSRrY,k4GlAhA9m_,827677888,15559497
uleLHtSRrY,dPGhkEwuq6,1889990405,560161208
uleLHtSRrY,wtVKWB4LNg,1173431318,239694069
uleLHtSRrY,B23eHI6e57,1748192194,1349599456
uleLHtSRrY,ZAq8wd_9Wj,1158469243,407665151
uleLHtSRrY,ngfrV9uDY3,1038926754,12397522
uleLHtSRrY,hq5YbXLMMm,1090766431,12011492
uleLHtSRrY,UBBiL5wZnR,1855383474,62256435
uleLHtSRrY,boa15O_7e8,759535850,299674842
uleLHtSRrY,nzqNOqTzDK,1020690264,401924390
uleLHtSRrY,4sGM9JKFH1,591549132,3728357
uleLHtSRrY,fWbAfZAeJt,827389989,564524684
uleLHtSRrY,nzRmY1aIAC,1746145166,1296708420
uleLHtSRrY,1ijXrXNzwm,2042905129,844103962
uleLHtSRrY,TzIMbgmiPp,1701393541,424856333
uleLHtSRrY,jwS_INnsau,1097077269,433354271
Weu5FJ3VpW,KuzcIl1EYo,1177709590,61088745
Weu5FJ3VpW,TqljUEKSvc,443513691,68286470
Weu5FJ3VpW,5zxL1OAypM,1843534979,1525529818
Weu5FJ3VpW,VXANtmTv2R,1237907442,1165646409
Weu5FJ3VpW,JgUF4r1UOH,1973074035,855815530
Weu5FJ3VpW,zSMCTHqlaY,705559778,298958638
Weu5FJ3VpW,cMrTvoDOBS,893540015,722040490
Weu5FJ3VpW,5E4GNkgFA3,1873766082,766757486
Weu5FJ3VpW,pQFe1U0HEB,1165744012,627810383
Weu5FJ3VpW,lgKO4A3m_R,799707408,735732520
Weu5FJ3VpW,oahSihNGH7,1271975931,1257080815
